Feature,Coefficients,abs_coefficients
use of alcohol,0.04632458197917352,0.04632458197917352
hip fracture,0.04621070989908315,0.04621070989908315
medical record,0.04619401766104008,0.04619401766104008
phobias,0.046166207241193566,0.046166207241193566
mild depression,0.046166207241193566,0.046166207241193566
cirrhosis,-0.045676330801603146,0.045676330801603146
polyclinic,0.04565613117405284,0.04565613117405284
pharmaceutical care,0.045493721845185235,0.045493721845185235
feeding problems,0.0453980166895374,0.0453980166895374
prevalence of mental disorders,-0.04513865988413167,0.04513865988413167
lung,-0.045001197831688405,0.045001197831688405
patient need,0.044974223964843775,0.044974223964843775
insulin,0.044783691204195404,0.044783691204195404
human body,0.04477277422165336,0.04477277422165336
medicinal plants,0.044761104982522865,0.044761104982522865
sadness,0.04471769707687631,0.04471769707687631
outbreak,0.044673468990717,0.044673468990717
treatment satisfaction,0.04461118873298691,0.04461118873298691
life satisfaction,0.0444806727035602,0.0444806727035602
confined space,0.0442420535574501,0.0442420535574501
road crash,0.04412836448165481,0.04412836448165481
consumer participation,0.04400929522635211,0.04400929522635211
premature mortality,0.043821093292995654,0.043821093292995654
leptospirosis,0.04343325697021161,0.04343325697021161
blood transfusion,0.04343325697021161,0.04343325697021161
hiv,0.04335273705873866,0.04335273705873866
bed occupancy,0.043343939846209094,0.043343939846209094
health effect,0.04316439542892132,0.04316439542892132
khat,-0.042873802457536844,0.042873802457536844
joint replacement,0.042764047530367916,0.042764047530367916
endocrinology,0.0427640475303679,0.0427640475303679
malaria,0.04270141828964948,0.04270141828964948
virus,-0.04269759828644925,0.04269759828644925
harmful drinking,0.042578731746439225,0.042578731746439225
contraceptive,0.04252062366643951,0.04252062366643951
sweat,0.042462012413395145,0.042462012413395145
anxiety,0.04241925022050141,0.04241925022050141
opioid dependence,0.04236740670198454,0.04236740670198454
transdermal,0.04236740670198454,0.04236740670198454
right to health,-0.04227640350156095,0.04227640350156095
sexually transmitted diseases,0.04201469668031652,0.04201469668031652
chronic obstructive pulmonary disease,-0.041919256702234425,0.041919256702234425
smoking ban,0.04177335575886444,0.04177335575886444
post-neonatal mortality,0.041764020119852766,0.041764020119852766
excessive weight,0.04168512413147511,0.04168512413147511
prevalence,0.041432393459946454,0.041432393459946454
road fatalities,0.04138801363847302,0.04138801363847302
infectious disease surveillance,0.04131627472363285,0.04131627472363285
generic substitution,0.04129701645198936,0.04129701645198936
melanoma,-0.04129327789384642,0.04129327789384642
panic disorder,0.041093332214027056,0.041093332214027056
drug-related deaths,0.04082573378000487,0.04082573378000487
drug-related mortality,0.04082573378000485,0.04082573378000485
aids epidemic,-0.04030695439686784,0.04030695439686784
body fat percentage,0.04030432417270397,0.04030432417270397
logit,0.040198215737721546,0.040198215737721546
sexual and reproductive health-care,0.04002596530751192,0.04002596530751192
gestation period,0.03976163404217112,0.03976163404217112
care continuity,0.03975992486154126,0.03975992486154126
nurse training,0.03972611645845375,0.03972611645845375
demand reduction,0.0389417235867482,0.0389417235867482
ophthalmology,0.03860858461956457,0.03860858461956457
telehealth,0.038573349017338075,0.038573349017338075
severe acute respiratory syndrome,0.0385649729263695,0.0385649729263695
sustainable development goal 3,0.038564972926369484,0.038564972926369484
pandemic influenza,0.038564972926369484,0.038564972926369484
middle east respiratory syndrome,0.03856497292636948,0.03856497292636948
mers,0.03856497292636948,0.03856497292636948
middle east respiratory syndrome coronavirus,0.03856497292636947,0.03856497292636947
hepatitis,0.038357409459881864,0.038357409459881864
hygiene,-0.038068764953636265,0.038068764953636265
drug market,-0.03787577851047448,0.03787577851047448
unintended pregnancy,0.03778725321084375,0.03778725321084375
healthy lifestyle,-0.03766514693275072,0.03766514693275072
african country,0.03764990897311852,0.03764990897311852
health promotion,0.037590373938301516,0.037590373938301516
risk factor,-0.03755683818438495,0.03755683818438495
newborn mortality,0.03730965828145923,0.03730965828145923
defecation,0.03723068474159616,0.03723068474159616
open defecation,0.0371806437921822,0.0371806437921822
neonatal health,-0.037127253175241445,0.037127253175241445
survival rate,0.036985841612432575,0.036985841612432575
access to health care,-0.03696396426244293,0.03696396426244293
arthritis,-0.03694883865895944,0.03694883865895944
guyana,0.03686447770349585,0.03686447770349585
non-communicable diseases,0.03683624798669743,0.03683624798669743
medical prescription,0.03663719487221937,0.03663719487221937
implant,0.036584634379018294,0.036584634379018294
still disease,0.03652944821920852,0.03652944821920852
opiate addiction,0.03639625574799408,0.03639625574799408
opiate,0.03639625574799407,0.03639625574799407
addiction care,0.03639625574799404,0.03639625574799404
cognition,0.036139344654732924,0.036139344654732924
traffic accidents,0.03578511863587356,0.03578511863587356
toxicity,0.035741547925405515,0.035741547925405515
social exclusion,-0.03573764461028485,0.03573764461028485
rubella,0.03551646857486746,0.03551646857486746
influenza vaccines,0.03551646857486745,0.03551646857486745
pertussis,0.03551646857486745,0.03551646857486745
influenza vaccine,0.03551646857486745,0.03551646857486745
diphtheria,0.03551646857486741,0.03551646857486741
major depressive disorder,-0.035428202598358424,0.035428202598358424
heroin,0.035426385705056206,0.035426385705056206
saint vincent and the grenadines,0.035409431902028936,0.035409431902028936
epidemic outbreaks,0.035394040096870784,0.035394040096870784
wasting,-0.03533995448953867,0.03533995448953867
cardiovascular diseases,0.035313499564064134,0.035313499564064134
panic,0.03526985502828859,0.03526985502828859
mortality rate,0.03519427242725535,0.03519427242725535
weakness,0.035154091946742044,0.035154091946742044
percutaneous coronary intervention,0.03512001631187673,0.03512001631187673
percutaneous,0.03512001631187672,0.03512001631187672
response rate,0.03506521730244871,0.03506521730244871
hospitalization,0.03493665280641312,0.03493665280641312
control of infectious diseases,0.03488329551252142,0.03488329551252142
diet,0.034814341364455416,0.034814341364455416
quality-adjusted life year,0.03481101218927044,0.03481101218927044
pesticides,-0.03476238477174029,0.03476238477174029
meta-analysis,-0.03473505572001973,0.03473505572001973
alcohol products,0.034695215603067965,0.034695215603067965
maternal health,-0.034647950470704014,0.034647950470704014
excessive alcohol consumption,0.03448673177538816,0.03448673177538816
accidental poisoning,0.034473500116508536,0.034473500116508536
ebola response,0.03441378932586821,0.03441378932586821
support group,0.034405019864233874,0.034405019864233874
neonatal deaths,0.03435386435501835,0.03435386435501835
social determinants of health,-0.034282251152268864,0.034282251152268864
cost-shifting,0.03420568143351206,0.03420568143351206
mental health literacy,0.03418626273746888,0.03418626273746888
rheumatism,0.03413117101251143,0.03413117101251143
rural area,0.03365426094214307,0.03365426094214307
health security,0.03362533147749133,0.03362533147749133
narcotic drugs,0.03352406414128485,0.03352406414128485
narcotic,0.03352406414128485,0.03352406414128485
reproductive rights,-0.03345597469609568,0.03345597469609568
plague,0.033447560131683436,0.033447560131683436
physical exercise,0.033357742384424655,0.033357742384424655
international comparisons,0.03332111465003939,0.03332111465003939
neonatal death,0.03332037397835091,0.03332037397835091
guinea-bissau,0.03318679188070208,0.03318679188070208
hepatitis a,0.03292414262141026,0.03292414262141026
post-natal care,-0.03284394960635131,0.03284394960635131
amenorrhea,0.03283459810724618,0.03283459810724618
well-being,-0.03278934262992082,0.03278934262992082
throat,0.03277948200658644,0.03277948200658644
care costs,-0.03267746596486155,0.03267746596486155
oxycodone,0.032594931338706015,0.032594931338706015
heroin users,0.03259493133870601,0.03259493133870601
gestation,0.032510039398166025,0.032510039398166025
yellow card scheme,0.03210103580252159,0.03210103580252159
neglected tropical diseases,0.03198717315622456,0.03198717315622456
grief,0.031666991752888334,0.031666991752888334
disease classification,0.031466477812454464,0.031466477812454464
epidemiological surveillance,0.031188739775679857,0.031188739775679857
monitoring the future,0.031176105963744243,0.031176105963744243
oxymorphone,0.031176105963744233,0.031176105963744233
drug dependency,-0.03094936567069797,0.03094936567069797
ketamine,0.03086997206363145,0.03086997206363145
comoros,0.030724038258157043,0.030724038258157043
self-image,0.030605514566471342,0.030605514566471342
prostate cancer,-0.030603635165525715,0.030603635165525715
terminal care,0.030579916205111426,0.030579916205111426
medical care,0.030449872797623487,0.030449872797623487
cost sharing,0.030405141860909042,0.030405141860909042
universal health coverage,-0.030377802755596955,0.030377802755596955
precision medicine,0.030234629902241104,0.030234629902241104
grenada,-0.030144895942494036,0.030144895942494036
health risks,-0.030040074632315946,0.030040074632315946
waterborne diseases,0.029699594903873822,0.029699594903873822
drug problem,0.029628257858579872,0.029628257858579872
clock,0.02936678379853852,0.02936678379853852
kidney disease,-0.02917057798863857,0.02917057798863857
alcoholism,-0.02915801461187451,0.02915801461187451
environmental health,0.02908359729560931,0.02908359729560931
spread of infectious diseases,-0.02895534419168226,0.02895534419168226
domestic violence,-0.028887455819505393,0.028887455819505393
medical advice,-0.02877041459228443,0.02877041459228443
hazardous chemicals,0.02839672823425884,0.02839672823425884
under-five mortality,0.02834709871856103,0.02834709871856103
social medicine,-0.028337513836737483,0.028337513836737483
alcohol use,-0.028262021293836405,0.028262021293836405
 effects on human health,-0.02778300011135066,0.02778300011135066
pollution,-0.0276352382505089,0.0276352382505089
social isolation,-0.027114323598837045,0.027114323598837045
ncd,0.027082897071805518,0.027082897071805518
obstructive pulmonary diseases,-0.026997568650096032,0.026997568650096032
mental health law,-0.026984620946968053,0.026984620946968053
special needs,-0.0269786695626572,0.0269786695626572
pharmacovigilance,0.026957332502558343,0.026957332502558343
postmarketing surveillance,0.026957332502558336,0.026957332502558336
childbirth,0.026349963499852434,0.026349963499852434
comorbidity,0.02631086787086642,0.02631086787086642
pollutants,-0.0261470319729554,0.0261470319729554
low-income country,0.0261350287938108,0.0261350287938108
kidney,-0.0260601704903751,0.0260601704903751
health indicator,0.02605407182588906,0.02605407182588906
stomach,0.025987589621848887,0.025987589621848887
underage drinking,0.02598662690679502,0.02598662690679502
patient registration,0.02571636016154854,0.02571636016154854
transplantation,0.02558189908548393,0.02558189908548393
blame,0.025526724962817694,0.025526724962817694
maternity health,0.025503262264015128,0.025503262264015128
abuse drugs,0.0253032471450546,0.0253032471450546
cervix,0.025269732666197923,0.025269732666197923
causes of cancer,0.025269732666197916,0.025269732666197916
ovary,0.025269732666197905,0.025269732666197905
asbestosis,0.025269732666197902,0.025269732666197902
nurse role,0.025219253086509536,0.025219253086509536
national service framework,0.02519326944324269,0.02519326944324269
ebola,0.02512750738077744,0.02512750738077744
psychosis,0.025120618117624362,0.025120618117624362
toll,-0.024982616527741072,0.024982616527741072
amputation,0.024839545515869997,0.024839545515869997
social marketing,-0.024806044643191052,0.024806044643191052
syphilis,0.024758906946703487,0.024758906946703487
anecdotal evidence,0.024713228968447506,0.024713228968447506
