Feature,Coefficients,abs_coefficients
extreme poverty,0.027871698697436546,0.027871698697436546
high poverty,-0.027533686987439146,0.027533686987439146
median income,0.02687059654462787,0.02687059654462787
alleviate poverty,0.026434465209935344,0.026434465209935344
rural area,0.02586153815349436,0.02586153815349436
access to credit,0.025831392664371358,0.025831392664371358
income poverty,0.02510247224174711,0.02510247224174711
low income,0.024238402034171817,0.024238402034171817
social investment,-0.02376486549956368,0.02376486549956368
jobless,0.022701791882359955,0.022701791882359955
national poverty line,-0.022624475878615824,0.022624475878615824
microfinance,0.022454368910597218,0.022454368910597218
income protection,0.022072189599981723,0.022072189599981723
reduce poverty,0.022011035380588326,0.022011035380588326
crisis,0.021979783331834445,0.021979783331834445
severe deprivation,0.02175006262384679,0.02175006262384679
global poverty,0.02101767004816353,0.02101767004816353
social spending,0.020908332517693414,0.020908332517693414
social policies,0.02069699686886332,0.02069699686886332
vulnerable groups,-0.020686723672725782,0.020686723672725782
redistribution*,-0.020671282107499755,0.020671282107499755
social policy,-0.02060042793194881,0.02060042793194881
conditional cash transfer,-0.02040239724673315,0.02040239724673315
food poverty,-0.020080506678662187,0.020080506678662187
social isolation,0.019482382656028054,0.019482382656028054
social protection systems,-0.01868814789195811,0.01868814789195811
standard of living,-0.018671513114803077,0.018671513114803077
microfinanc*,0.018604727296960506,0.018604727296960506
rural income,0.018362820794040568,0.018362820794040568
social welfare,-0.018176206521112234,0.018176206521112234
low socioeconomic status,0.018175004140109894,0.018175004140109894
social safety,0.018033422371841544,0.018033422371841544
poverty line,-0.017943177971760378,0.017943177971760378
poverty* rate*,0.01776029662124389,0.01776029662124389
at risk of poverty,0.01775809958288827,0.01775809958288827
food insecurity,-0.017435787002989506,0.017435787002989506
rural* communit*,0.01729308967371642,0.01729308967371642
cash transfers,0.01682862757393231,0.01682862757393231
vulnerable population,0.016680984640043642,0.016680984640043642
income* inequalit*,-0.016565914758893678,0.016565914758893678
conditional cash transfer program,0.01656529671693995,0.01656529671693995
eradicate extreme poverty,0.01637216568455967,0.01637216568455967
poverty status,-0.01613304539572642,0.01613304539572642
financial crisis,-0.015952274157847834,0.015952274157847834
low work intensity,0.015236143548478567,0.015236143548478567
income,0.015057827094220733,0.015057827094220733
access to basic goods,0.014450277101790903,0.014450277101790903
minorities,-0.014423537721910835,0.014423537721910835
older people,0.014254841903787093,0.014254841903787093
social support,-0.01422633570496828,0.01422633570496828
poor income,-0.01416109296217599,0.01416109296217599
access to food,-0.014107405348315836,0.014107405348315836
end poverty,-0.01410409838159234,0.01410409838159234
crises,0.014058151090956136,0.014058151090956136
social* service*,0.013990009019421252,0.013990009019421252
vulnerable,0.013802969213891663,0.013802969213891663
wealth distribution,-0.013711005329593972,0.013711005329593972
inclusive growth,-0.013477297415507843,0.013477297415507843
child labour,0.013101166229594823,0.013101166229594823
poverty and deprivation,0.012567659705091029,0.012567659705091029
to reduce poverty,-0.012543248536894338,0.012543248536894338
financial* service*,-0.012460038723649093,0.012460038723649093
begging,0.01245522024799032,0.01245522024799032
inequality,0.012364720450640541,0.012364720450640541
natural* disaster*,-0.01230872556478071,0.01230872556478071
natural disaster,-0.012308725564780706,0.012308725564780706
economic resources,0.012228665243325443,0.012228665243325443
rural,-0.012036337777654756,0.012036337777654756
poverty-growth-inequality triangle,0.011570130374688395,0.011570130374688395
measuring poverty,0.011549765175432094,0.011549765175432094
income* redistribution*,-0.011403717074133167,0.011403717074133167
combat poverty,0.011128829677666109,0.011128829677666109
social safety net,0.010943246857658847,0.010943246857658847
food basket,0.010605802788694232,0.010605802788694232
poverty reduction strategy paper,0.010577351708249015,0.010577351708249015
distributional effects,-0.01050210520167825,0.01050210520167825
land redistribution,0.010483555347692982,0.010483555347692982
distributional effect,-0.01043196525590816,0.01043196525590816
social* polic*,-0.010420082428401183,0.010420082428401183
economic* resource*,0.010370695127705125,0.010370695127705125
economic resource,0.01037069512770512,0.01037069512770512
grameen bank,0.009901285176433648,0.009901285176433648
culture of poverty,0.009831793423301953,0.009831793423301953
multidimensional poverty index,-0.009624252675010748,0.009624252675010748
food policy,0.009578498830794193,0.009578498830794193
poorest,0.009568012581752878,0.009568012581752878
equity,-0.009540071934613372,0.009540071934613372
social capital,-0.009489715588715508,0.009489715588715508
income* disparit*,0.009484241187068325,0.009484241187068325
poverty reduction,-0.009418200151747677,0.009418200151747677
resilien*,-0.009308632135919582,0.009308632135919582
child welfare,0.00923447870830344,0.00923447870830344
economic empowerment,0.009187503774768676,0.009187503774768676
economic crisis,0.00918283341641039,0.00918283341641039
safety net,-0.009175137997267721,0.009175137997267721
international cooperation,0.008847049201880371,0.008847049201880371
wealth* inequalit*,-0.008827531235790227,0.008827531235790227
natural* resource*,-0.008738521498104062,0.008738521498104062
developing countries,-0.008699056234005997,0.008699056234005997
food prices,-0.008682961367575032,0.008682961367575032
ngos,-0.008431601861610235,0.008431601861610235
health care,-0.00828158059754861,0.00828158059754861
retrenchment,0.007888244695194873,0.007888244695194873
marginalisation,0.007777552414053346,0.007777552414053346
access to water,-0.00760483360106732,0.00760483360106732
poor households,0.007572096654840976,0.007572096654840976
life expectancy,-0.0074268310462989925,0.0074268310462989925
inequal*,-0.007411438665123635,0.007411438665123635
inequalit*,-0.007411438665123419,0.007411438665123419
asian,-0.007322690413773727,0.007322690413773727
social* right*,-0.007315910807517289,0.007315910807517289
hazards,-0.007278101761132905,0.007278101761132905
nepal,-0.007051051812713653,0.007051051812713653
diagnosis,-0.0069588902469948435,0.0069588902469948435
world bank,0.006931479775934618,0.006931479775934618
homelessness,-0.0068443498807658825,0.0068443498807658825
strategies,-0.006747074466922796,0.006747074466922796
distribution*,0.006710561654869099,0.006710561654869099
floods,0.00665243196722613,0.00665243196722613
least* developed* countr*,-0.006613956910614609,0.006613956910614609
pension plan,-0.006596429860218318,0.006596429860218318
against poverty,-0.006418160555765209,0.006418160555765209
climate change,-0.006350105693663623,0.006350105693663623
united nations,-0.006287860894345561,0.006287860894345561
vulnerabilit*,0.006251124675900846,0.006251124675900846
poverty* trend*,-0.006237456996115214,0.006237456996115214
welfare,0.006180988832649903,0.006180988832649903
health insurance,0.006132262054981145,0.006132262054981145
universal coverage,-0.005965718494964538,0.005965718494964538
unemployment,-0.005961474838167767,0.005961474838167767
inequ*,-0.005902186640387157,0.005902186640387157
old people,-0.005883691526628935,0.005883691526628935
poor* communit*,0.0058693738248254065,0.0058693738248254065
equality* of* opportunit*,0.005739596812479799,0.005739596812479799
poor countries,0.005654818456072191,0.005654818456072191
reduce vulnerability,-0.005596352168892419,0.005596352168892419
librar*,-0.005543652894378552,0.005543652894378552
property rights,0.005347599830239728,0.005347599830239728
short run,-0.005308520344101656,0.005308520344101656
wealth,-0.005238794432484663,0.005238794432484663
discrimination,-0.005238538672887009,0.005238538672887009
wage,0.005178768902293642,0.005178768902293642
disasters*,-0.005176376690467048,0.005176376690467048
disaster*,-0.005176376690467036,0.005176376690467036
pension,0.005083696258347878,0.005083696258347878
vulnerable people,-0.004933727049085562,0.004933727049085562
family benefits,0.004916415501656457,0.004916415501656457
sanitation,-0.004830949843110899,0.004830949843110899
public assistance,-0.004776930262857639,0.004776930262857639
social services,-0.0047153425045234326,0.0047153425045234326
land rights,0.0046458194566863,0.0046458194566863
electricity,-0.004586123229511137,0.004586123229511137
pension system,0.004534537521297274,0.004534537521297274
development* strateg*,-0.004330588220908739,0.004330588220908739
fertility,-0.004319306733047266,0.004319306733047266
access* to* financ*,0.004247414188169237,0.004247414188169237
poor household,-0.0042012344219028806,0.0042012344219028806
poor* household*,-0.004201234421902841,0.004201234421902841
village,-0.004179570029625391,0.004179570029625391
earnings* inequ*,0.004154337309491979,0.004154337309491979
property* right*,0.004108753077497291,0.004108753077497291
social exclusion,-0.00410142533299866,0.00410142533299866
sdg 1,0.004100172335845338,0.004100172335845338
women,-0.004097916237528358,0.004097916237528358
refugee*,-0.003813157436427469,0.003813157436427469
child benefits,-0.003811604148288537,0.003811604148288537
vulnerability,-0.00374679739039182,0.00374679739039182
international development,-0.0036229570125255405,0.0036229570125255405
homeless,-0.003565121754775718,0.003565121754775718
infrastructure,-0.0035475370150085677,0.0035475370150085677
social protection floor,-0.0035365219652108925,0.0035365219652108925
provision,-0.003463792935406681,0.003463792935406681
gini coefficient,0.0034604566189722747,0.0034604566189722747
equitable,0.0033575218929554358,0.0033575218929554358
home ownership,-0.003334703556009424,0.003334703556009424
welfare state,0.0032915308038197434,0.0032915308038197434
health insurance ,-0.0032778268509354213,0.0032778268509354213
working poverty,-0.003245714268510794,0.003245714268510794
income* distribution*,0.003177946717742526,0.003177946717742526
income distribution,0.003177946717742437,0.003177946717742437
recovery,-0.003143082016606774,0.003143082016606774
financing,-0.003139623910751242,0.003139623910751242
social protection spending,0.003040101135921874,0.003040101135921874
african,-0.002925573192648736,0.002925573192648736
resilience,0.0029196923688326374,0.0029196923688326374
ownership,-0.0028956127324040615,0.0028956127324040615
ownership*,-0.0028956127324040537,0.0028956127324040537
slum,0.0028666730351808176,0.0028666730351808176
strategy,0.002834611074066516,0.002834611074066516
low-income,-0.0028174154019949917,0.0028174154019949917
access to services,-0.0028080403206233793,0.0028080403206233793
social security,-0.002789280992885003,0.002789280992885003
parental leave,0.002741258628142235,0.002741258628142235
ethnic*,-0.002734094206477095,0.002734094206477095
gender inequality,0.0027234964971554134,0.0027234964971554134
economic* inequalit*,-0.0027020139869608564,0.0027020139869608564
developing* countr*,-0.002692071074796386,0.002692071074796386
disabilit*,-0.0026715101848436805,0.0026715101848436805
international support,0.0026592742674000566,0.0026592742674000566
international aid,0.0026511863794589927,0.0026511863794589927
disability pensions,-0.0026225232881893026,0.0026225232881893026
determinants of poverty,0.002609497340215756,0.002609497340215756
vulnerability index,-0.002580922204304504,0.002580922204304504
social protection system,0.002443372349002324,0.002443372349002324
minimum wage,-0.002409568706146063,0.002409568706146063
credit,-0.0024077185473436995,0.0024077185473436995
access,-0.002388279282358529,0.002388279282358529
earning*,-0.002385427129161903,0.002385427129161903
africa,-0.0023705393592124897,0.0023705393592124897
employment,0.0022564780740403152,0.0022564780740403152
financial development,0.002225769306492762,0.002225769306492762
access*,-0.0022203486577758377,0.0022203486577758377
water,-0.002208269998746498,0.002208269998746498
economic inequality,0.0021815646208566773,0.0021815646208566773
foreign aid,0.002109604336734818,0.002109604336734818
child support grant,0.002077812590906487,0.002077812590906487
poverty map,-0.0020190125817629487,0.0020190125817629487
insurance,0.001970445844413697,0.001970445844413697
asia,-0.0019194848034053268,0.0019194848034053268
access ,0.0019087387858761778,0.0019087387858761778
economic,-0.0018351664929979455,0.0018351664929979455
marginaliz*,-0.0017784880914658145,0.0017784880914658145
marginalis*,-0.0017784880914658119,0.0017784880914658119
access to land,0.0017610838224176035,0.0017610838224176035
equality,-0.001758594931371546,0.001758594931371546
polic*,-0.00164745167396035,0.00164745167396035
gender,-0.0016013674810154462,0.0016013674810154462
poverty rate,-0.001546035387044951,0.001546035387044951
guaranteed minimum income,-0.001540572995391413,0.001540572995391413
inequit*,0.00150925202471505,0.00150925202471505
policies,0.0015083943450225372,0.0015083943450225372
eradicate poverty,-0.0014525444715178543,0.0014525444715178543
migrant*,-0.001433951130323218,0.001433951130323218
migrant,-0.0014339511303231983,0.0014339511303231983
rights,-0.0014297325236427814,0.0014297325236427814
international poverty line,0.0014281516146640594,0.0014281516146640594
propoor,0.001405094065523606,0.001405094065523606
treatment,-0.0012350634646013828,0.0012350634646013828
financial aid,-0.0012320065422633004,0.0012320065422633004
alleviating poverty,0.0011762729743944726,0.0011762729743944726
food assistance,0.0011357123896352378,0.0011357123896352378
program*,-0.001101470999524854,0.001101470999524854
economic status,0.0010816701369489705,0.0010816701369489705
korea,-0.0010724241999747093,0.0010724241999747093
policy,0.0010681358349050236,0.0010681358349050236
drought*,-0.001015445093044786,0.001015445093044786
adaptation*,-0.0009891973789043582,0.0009891973789043582
old-age pension,-0.0009753703894693686,0.0009753703894693686
development assistance committee,-0.0009546932837044162,0.0009546932837044162
family planning,-0.0008917426031390112,0.0008917426031390112
refugee,0.0008823825148498575,0.0008823825148498575
indigenous,-0.0005411746409965498,0.0005411746409965498
inequitit*,-0.0003481160012511604,0.0003481160012511604
flood,0.00033555594777782375,0.00033555594777782375
food stamps,-0.000235973965673756,0.000235973965673756
india,-0.0001905036481768263,0.0001905036481768263
program,9.182466687785008e-05,9.182466687785008e-05
poverty reduction strategies,8.040776900539752e-05,8.040776900539752e-05
remunerative employment,0.0,0.0
micro finance,0.0,0.0
micro* financ*,0.0,0.0
children out of poverty,0.0,0.0
tackle poverty,0.0,0.0
"
access to property",0.0,0.0
