Feature,Coefficients,abs_coefficients
capital flows,-0.0048086115537514474,0.0048086115537514474
tonga,0.0047968842338012374,0.0047968842338012374
social policy,-0.004664187279442961,0.004664187279442961
foreign direct investment,0.004565381046017761,0.004565381046017761
pakistan,-0.0044848707983935285,0.0044848707983935285
development bank,-0.0044574460614652135,0.0044574460614652135
bolivia,0.004432559628339713,0.004432559628339713
foreign investment,-0.004388389224721186,0.004388389224721186
united nations,-0.004186888691370378,0.004186888691370378
tariff,-0.0037766533697861193,0.0037766533697861193
social inclusion,0.003762043963703325,0.003762043963703325
bangladesh,-0.0037450548575415116,0.0037450548575415116
racial inequality,0.003720289762775891,0.003720289762775891
human rights,-0.0036633081111594476,0.0036633081111594476
developing countries,0.0036306681182177144,0.0036306681182177144
remittance,0.003421715004391863,0.003421715004391863
gender equality,-0.0034080573192378605,0.0034080573192378605
honduras,0.003384792739324668,0.003384792739324668
niger,-0.003238142076639535,0.003238142076639535
social insurance,0.003187299660924666,0.003187299660924666
wage increases,0.0031528817975404904,0.0031528817975404904
civil rights,-0.0031387311476681235,0.0031387311476681235
peru,0.003119301518795518,0.003119301518795518
female genital mutilation ,-0.0030629296024740813,0.0030629296024740813
wage gap,0.0030314000340796094,0.0030314000340796094
dominica,-0.002971614770420162,0.002971614770420162
indonesia,-0.0028802728873132386,0.0028802728873132386
gender mainstreaming,0.002747482552695231,0.002747482552695231
international migration,0.0026880621222565584,0.0026880621222565584
nauru,0.002657379804151276,0.002657379804151276
china,-0.00264416184792354,0.00264416184792354
nepal,-0.002536833409819808,0.002536833409819808
cape verde,-0.0024565518109783864,0.0024565518109783864
social justice,0.002418665549057213,0.002418665549057213
intimate partner violence ,-0.0023943399898685575,0.0023943399898685575
wage increase,-0.002369813012594826,0.002369813012594826
india,-0.0023544313810844437,0.0023544313810844437
tariffs,-0.0021678744978418725,0.0021678744978418725
international humanitarian law,0.002048717898318894,0.002048717898318894
haiti,-0.0020057327367748426,0.0020057327367748426
international trade,-0.0019989743894017844,0.0019989743894017844
discrimination,0.0019731563672337545,0.0019731563672337545
poverty alleviation,0.0019368749944315819,0.0019368749944315819
jamaica,0.001893320412075885,0.001893320412075885
inclusive policies,-0.0018897384787545663,0.0018897384787545663
maldives,-0.0018777434828081683,0.0018777434828081683
global governance,-0.0018011982633285453,0.0018011982633285453
brazil,0.0017451091629063096,0.0017451091629063096
senegal,0.0016539538223819927,0.0016539538223819927
racism,-0.0012816091862205173,0.0012816091862205173
wealth tax,-0.0012783277324854472,0.0012783277324854472
developing economies,-0.0011425854593944513,0.0011425854593944513
international human rights,0.0011405367662019696,0.0011405367662019696
gender differences,-0.0011191092025655954,0.0011191092025655954
tunisia,-0.0010806711799469105,0.0010806711799469105
monetary policy,-0.0009186093678896224,0.0009186093678896224
iran,0.0008014643549629732,0.0008014643549629732
asylum,0.0006683687624713284,0.0006683687624713284
africa,-0.0006240534342857338,0.0006240534342857338
reduce poverty,0.0004832047831180915,0.0004832047831180915
mexico,-0.0004609530783468103,0.0004609530783468103
trinidad and tobago,-0.0003564108092468237,0.0003564108092468237
thailand,-0.0002823505909118516,0.0002823505909118516
feminism,8.0656888018192e-05,8.0656888018192e-05
emerging countries,4.2519637168561264e-05,4.2519637168561264e-05
social risk management,0.0,0.0
social dominance orientation ,0.0,0.0
